star,date,HJD,teff,logg,feh,vsini,addmode,rv_meas,rv_meas_err,ccf,instrument,mcmc_logg,mcmc_rv,mcmc_rv_err,mcmc_teff,mcmc_vsini,filename,o2_rv,o2_rv_err,h2o_rv,h2o_rv_err,name,rv_lit,rv_lit_err,o_RV,eRV,wds_binary,sb9_binary,my_binary,separation,K1,known_binary
HIP 31362,2013-11-02,2456598.71656,12000,4.5,0.0,275,ml,23.9659548472,0.665674141662,0.752079551927,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20131101/HIP_31362.fits,-0.632736253315,0.00920581380707,-0.0535167990128,0.00998957007135,HIP 31362,,,,,0.0,0.0,0.0,,,False
HIP 32474,2013-10-27,2456592.74634,10000,3.5,0.0,150,ml,15.6252359546,0.21123051864,0.891143685831,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20131026/HIP_32474.fits,-0.5788178373,0.0134861026564,0.0102432564159,0.0320762867025,HIP 32474,17.0,4.3,1.0,,0.0,0.0,0.0,,,False
HIP 32607,2014-03-08,2456724.56505,8000,4.0,0.0,225,ml,14.3061180051,0.199535039205,0.951607187287,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20140307/HIP_32607.fits,-0.55094476963,0.00290251562135,0.0811660989333,0.00527042052971,HIP 32607,15.3,1.3,2.0,5.6,0.0,0.0,1.0,,,True
HIP 32607,2015-01-15,2457037.75084,8000,4.0,0.0,225,ml,20.442014015,0.258530432941,0.932030135475,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20150114/HIP_32607.fits,-0.19648524488,,0.0282882778514,,HIP 32607,15.3,1.3,2.0,5.6,0.0,0.0,1.0,,,True
HIP 32607,2015-01-17,2457039.62158,8000,4.0,0.0,225,ml,21.6122841475,0.250168055444,0.931552362277,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20150116/HIP_32607.fits,-0.173305169207,,0.0565831408087,,HIP 32607,15.3,1.3,2.0,5.6,0.0,0.0,1.0,,,True
HIP 33575,2013-11-03,2456599.72614,19000,3.5,0.0,40,ml,50.3375085259,0.116286070221,0.77435522144,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20131102/HIP_33575.fits,-0.601580638988,0.0111254767689,0.00263141004041,0.00820476290563,HIP 33575,28.0,4.3,1.0,,1.0,0.0,0.0,10.8999996185,,True
HIP 33575,2013-11-03,2456599.72614,19000,3.5,0.0,40,ml,50.3375085259,0.116286070221,0.77435522144,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20131102/HIP_33575.fits,-0.601580638988,0.0111254767689,0.00263141004041,0.00820476290563,HIP 33575,28.0,4.3,1.0,,1.0,0.0,0.0,16.8999996185,,True
HIP 35180,2014-02-08,2456696.76572,9000,4.0,0.0,175,ml,8.60316063345,0.218864978453,0.929519668928,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20140207/HIP_35180.fits,-0.484499598813,0.0160617337518,0.0367516125202,0.0133208364731,HIP 35180,6.3,0.9,2.0,3.7,0.0,0.0,0.0,,,False
HIP 36760,2015-01-15,2457037.76269,9000,3.5,0.0,225,ml,17.9545662625,0.258188999206,0.917345747452,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20150114/HIP_36760.fits,-0.20839775984,0.00490700520766,0.0132687503829,0.0045038442395,HIP 36760,,,,,1.0,0.0,1.0,0.20000000298,,True
HIP 36760,2015-01-17,2457039.68624,9000,3.5,0.0,225,ml,17.7546140378,0.252379918605,0.921441527996,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20150116/HIP_36760.fits,-0.211702652786,0.0054597093547,0.004878287843,0.0127644813579,HIP 36760,,,,,1.0,0.0,1.0,0.20000000298,,True
HIP 36917,2013-10-18,2456583.81206,14000,4.5,0.0,175,ml,-11.4465896851,0.271560717326,0.851491347451,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20131017/HIP_36917.fits,-0.628429503876,0.0353229378033,0.000312503203672,0.0315780423737,HIP 36917,,,,,1.0,0.0,0.0,36.9000015259,,True
HIP 36917,2013-10-18,2456583.81206,14000,4.5,0.0,175,ml,-11.4465896851,0.271560717326,0.851491347451,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20131017/HIP_36917.fits,-0.628429503876,0.0353229378033,0.000312503203672,0.0315780423737,HIP 36917,,,,,1.0,0.0,0.0,530.5,,True
HIP 36917,2013-10-18,2456583.81206,14000,4.5,0.0,175,ml,-11.4465896851,0.271560717326,0.851491347451,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20131017/HIP_36917.fits,-0.628429503876,0.0353229378033,0.000312503203672,0.0315780423737,HIP 36917,,,,,1.0,0.0,0.0,43.0999984741,,True
HIP 36917,2014-11-10,2456971.82718,14000,4.5,0.0,175,ml,-10.4726087908,0.245001970717,0.869617247976,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20141109/HIP_36917.fits,-0.166351788885,0.0134123124211,0.11261060501,0.0118977560099,HIP 36917,,,,,1.0,0.0,0.0,36.9000015259,,True
HIP 36917,2014-11-10,2456971.82718,14000,4.5,0.0,175,ml,-10.4726087908,0.245001970717,0.869617247976,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20141109/HIP_36917.fits,-0.166351788885,0.0134123124211,0.11261060501,0.0118977560099,HIP 36917,,,,,1.0,0.0,0.0,530.5,,True
HIP 36917,2014-11-10,2456971.82718,14000,4.5,0.0,175,ml,-10.4726087908,0.245001970717,0.869617247976,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20141109/HIP_36917.fits,-0.166351788885,0.0134123124211,0.11261060501,0.0118977560099,HIP 36917,,,,,1.0,0.0,0.0,43.0999984741,,True
HIP 37297,2013-10-09,2456574.81428,20000,4.5,0.0,100,ml,26.144361675,0.173088080222,0.801939627427,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20131008/HIP_37297.fits,-0.64240441918,0.0308349952048,-0.00479285708414,0.017697198988,HIP 37297,26.4,2.8,1.0,,0.0,0.0,0.0,,,False
HIP 37297,2014-02-10,2456698.73968,20000,4.5,0.0,100,ml,24.0095083704,0.168357756302,0.821729777916,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20140209/HIP_37297.fits,-0.55253426911,0.00738041867988,0.0160411793847,0.00466583763121,HIP 37297,26.4,2.8,1.0,,0.0,0.0,0.0,,,False
HIP 37297,2014-03-13,2456729.53579,20000,4.5,0.0,100,ml,23.6452950516,0.169147708013,0.813884321887,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20140312/HIP_37297.fits,-0.555668616124,0.0049037023544,0.0453303632593,0.00480112745583,HIP 37297,26.4,2.8,1.0,,0.0,0.0,0.0,,,False
HIP 37322,2014-11-14,2456975.793,15000,4.5,0.0,250,ml,16.1248689558,0.609147150359,0.714829775666,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20141113/HIP_37322.fits,-0.170140606431,0.00898521020216,0.0842309921583,0.00399029013475,HIP 37322,30.0,4.3,1.0,,1.0,0.0,1.0,1.20000004768,,True
HIP 3741,2015-06-01,2457174.89157,10000,3.5,0.0,80,ml,18.8899036383,0.115925299847,0.90848726031,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20150531/HIP_3741.fits,-0.215693001632,0.0229052953119,0.0505136716044,0.0276215004418,HIP 3741,,,,,0.0,0.0,0.0,,,False
HIP 3741,2015-06-02,2457175.89314,10000,3.5,0.0,80,ml,19.1266511176,0.14328064855,0.858639697713,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20150601/HIP_3741.fits,-0.24311416177,0.0234152503417,0.0141366162162,0.0287764030728,HIP 3741,,,,,0.0,0.0,0.0,,,False
HIP 37450,2013-11-04,2456600.74498,15000,4.0,0.0,40,ml,-60.6205671901,0.203389262542,0.571305993673,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20131103/HIP_37450.fits,-0.596534716205,0.0128208024223,-0.00102739028287,0.0176917222111,HIP 37450,29.0,2.2,1.0,,0.0,0.0,1.0,,,True
HIP 38593,2013-10-27,2456592.86469,19000,3.5,0.0,40,ml,21.6983960322,0.149146446344,0.712692178042,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20131026/HIP_38593.fits,-0.582286409648,0.00657366588524,0.0175170980019,0.00923443459017,HIP 38593,27.7,2.8,1.0,,0.0,0.0,1.0,,,True
HIP 38593,2013-11-03,2456599.82477,19000,3.5,0.0,80,ml,26.0875808333,0.209683260543,0.751591010848,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20131102/HIP_38593.fits,-0.577699874342,0.0122081421636,0.000447458070651,0.00628124357477,HIP 38593,27.7,2.8,1.0,,0.0,0.0,1.0,,,True
HIP 38593,2015-01-17,2457039.70163,19000,3.5,0.0,40,ml,22.4130885838,0.175932727332,0.662312127137,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20150116/HIP_38593.fits,-0.183355869415,,0.0682560993515,,HIP 38593,27.7,2.8,1.0,,0.0,0.0,1.0,,,True
HIP 38846,2013-11-05,2456601.76291,22000,4.5,0.0,125,ml,96.5687846583,0.320622611463,0.763206644774,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20131104/HIP_38846.fits,-0.599739427552,0.0182344000612,0.0125046774079,0.0239917111097,HIP 38846,,,,,0.0,0.0,1.0,,,True
HIP 39095,2014-02-23,2456711.62203,9000,4.0,0.0,225,ml,-13.7184912601,0.193278266325,0.950429146583,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20140222/HIP_39095.fits,-0.556170481814,0.00460596330321,0.0556025498919,0.00579274867774,HIP 39095,-13.3,1.2,2.0,1.3,1.0,0.0,0.0,5.30000019073,,True
HIP 39095,2014-04-10,2456757.56333,9000,4.0,0.0,225,ml,-11.8354354764,0.187885681996,0.951274507952,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20140409/HIP_39095.fits,-0.576423860208,0.00342778486577,0.000415498939923,0.00438273406891,HIP 39095,-13.3,1.2,2.0,1.3,1.0,0.0,0.0,5.30000019073,,True
HIP 39095,2014-04-18,2456765.52647,9000,4.0,0.0,225,ml,-11.6301292585,0.199180487215,0.943835613807,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20140417/HIP_39095.fits,-0.550550013322,0.00369992769515,0.0425641086635,0.0069894909685,HIP 39095,-13.3,1.2,2.0,1.3,1.0,0.0,0.0,5.30000019073,,True
HIP 39906,2013-10-15,2456580.86148,17000,4.5,0.0,150,ml,26.9638686644,0.326609855173,0.767462097593,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20131014/HIP_39906.fits,-0.664115554287,0.0144564144719,-0.0571969226959,0.0159862099403,HIP 39906,19.9,1.2,1.0,,0.0,0.0,0.0,,,False
HIP 40429,2014-02-03,2456691.72007,9000,4.0,0.0,200,ml,-12.3137255041,0.147478698122,0.955127725425,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20140202/HIP_40429.fits,-0.530572727557,0.00525003104735,0.0154680604901,0.0101721412,HIP 40429,,,,,1.0,0.0,0.0,3.59999990463,,True
HIP 40706,2013-02-04,2456327.64325,8000,4.0,0.0,100,ml,5.78420700521,0.0885795663011,0.957868324369,CHIRON,3.18762991085,6.95237935187,0.0183618882534,7464.66870851,109.985119892,/home/kgullikson/School/Research/CHIRON_data/20130203/HIP_40706.fits,-0.194109028783,0.0286413825804,0.0554507615004,0.0337248057423,HIP 40706,6.4,0.4,2.0,1.3,0.0,0.0,0.0,,,False
HIP 41039,2013-02-07,2456330.7715,28000,4.5,0.0,125,ml,-2.6831733755,0.177024198944,0.857803294196,CHIRON,4.0,-3.82240016291,0.0575181708246,26000.0,106.567580071,/home/kgullikson/School/Research/CHIRON_data/20130206/HIP_41039.fits,-0.186379031087,0.0109443715961,0.0454000296742,0.00474540255154,HIP 41039,27.0,4.5,2.0,0.0,1.0,0.0,0.0,0.899999976158,,True
HIP 41039,2015-01-17,2457039.729,28000,4.5,0.0,125,ml,9.05727949367,0.157921478158,0.872872816244,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20150116/HIP_41039.fits,-0.17713695286,0.00727695215691,0.041565729659,0.0169727951847,HIP 41039,27.0,4.5,2.0,0.0,1.0,0.0,0.0,0.899999976158,,True
HIP 42129,2013-11-07,2456603.80215,18000,4.5,0.0,150,ml,10.4678856831,0.325325531742,0.753033557134,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20131106/HIP_42129.fits,-0.625424983857,0.0106022674546,-0.00227765065827,0.0122348734231,HIP 42129,21.0,4.2,1.0,,1.0,0.0,1.0,0.600000023842,,True
HIP 42334,2014-02-24,2456712.63977,10000,4.0,0.0,225,ml,24.1232346246,0.263760849007,0.911180419465,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20140223/HIP_42334.fits,-0.541956648895,0.00763350289699,0.0772366216067,0.0166648333107,HIP 42334,31.0,4.2,1.0,,1.0,0.0,0.0,20.0,,True
HIP 42334,2014-02-24,2456712.63977,10000,4.0,0.0,225,ml,24.1232346246,0.263760849007,0.911180419465,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20140223/HIP_42334.fits,-0.541956648895,0.00763350289699,0.0772366216067,0.0166648333107,HIP 42334,31.0,4.2,1.0,,1.0,0.0,0.0,2.0,,True
HIP 42334,2014-02-24,2456712.63977,10000,4.0,0.0,225,ml,24.1232346246,0.263760849007,0.911180419465,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20140223/HIP_42334.fits,-0.541956648895,0.00763350289699,0.0772366216067,0.0166648333107,HIP 42334,31.0,4.2,1.0,,1.0,0.0,0.0,3.20000004768,,True
HIP 42334,2014-02-24,2456712.63977,10000,4.0,0.0,225,ml,24.1232346246,0.263760849007,0.911180419465,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20140223/HIP_42334.fits,-0.541956648895,0.00763350289699,0.0772366216067,0.0166648333107,HIP 42334,31.0,4.2,1.0,,1.0,0.0,0.0,5.30000019073,,True
HIP 42334,2014-02-24,2456712.63977,10000,4.0,0.0,225,ml,24.1232346246,0.263760849007,0.911180419465,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20140223/HIP_42334.fits,-0.541956648895,0.00763350289699,0.0772366216067,0.0166648333107,HIP 42334,31.0,4.2,1.0,,1.0,0.0,0.0,5.59999990463,,True
HIP 45336,2013-02-05,2456328.70746,10000,3.5,0.0,100,ml,-25.9002396813,0.173161425941,0.852718772961,CHIRON,4.09575938541,-26.8102208421,0.152448987669,10373.6685463,123.373937453,/home/kgullikson/School/Research/CHIRON_data/20130204/HIP_45336.fits,-0.242666272703,0.00927746925362,0.00201916516752,0.00973307704418,HIP 45336,-10.7,0.3,2.0,0.7,1.0,0.0,1.0,20.0,,True
HIP 45336,2013-02-05,2456328.70746,10000,3.5,0.0,100,ml,-25.9002396813,0.173161425941,0.852718772961,CHIRON,4.09575938541,-26.8102208421,0.152448987669,10373.6685463,123.373937453,/home/kgullikson/School/Research/CHIRON_data/20130204/HIP_45336.fits,-0.242666272703,0.00927746925362,0.00201916516752,0.00973307704418,HIP 45336,-10.7,0.3,2.0,0.7,1.0,0.0,1.0,101.0,,True
HIP 45336,2013-02-05,2456328.70746,10000,3.5,0.0,100,ml,-25.9002396813,0.173161425941,0.852718772961,CHIRON,4.09575938541,-26.8102208421,0.152448987669,10373.6685463,123.373937453,/home/kgullikson/School/Research/CHIRON_data/20130204/HIP_45336.fits,-0.242666272703,0.00927746925362,0.00201916516752,0.00973307704418,HIP 45336,-10.7,0.3,2.0,0.7,1.0,0.0,1.0,82.4000015259,,True
HIP 45344,2013-11-16,2456612.78551,18000,4.5,0.0,200,ml,22.7237570976,0.43733675631,0.722485795565,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20131115/HIP_45344.fits,-0.620224396633,0.0128699689647,-0.025467314418,0.0138523863301,HIP 45344,15.0,4.2,1.0,,1.0,0.0,0.0,6.0,,True
HIP 46283,2013-11-23,2456619.79739,9000,3.5,0.0,10,ml,-69.3032916982,0.0396979131802,0.703575823056,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20131122/HIP_46283.fits,-0.573037092017,0.0080905134728,0.00108572852658,0.016554306764,HIP 46283,,,,,1.0,0.0,1.0,3.29999995232,,True
HIP 46283,2013-11-23,2456619.79739,9000,3.5,0.0,10,ml,-69.3032916982,0.0396979131802,0.703575823056,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20131122/HIP_46283.fits,-0.573037092017,0.0080905134728,0.00108572852658,0.016554306764,HIP 46283,,,,,1.0,0.0,1.0,9.5,,True
HIP 46283,2014-02-24,2456712.70606,15000,4.5,0.0,150,ml,26.9385343198,0.483775768553,0.658792368325,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20140223/HIP_46283.fits,-0.561239740816,0.00362358867472,0.0423486371499,0.00621349270108,HIP 46283,,,,,1.0,0.0,1.0,3.29999995232,,True
HIP 46283,2014-02-24,2456712.70606,15000,4.5,0.0,150,ml,26.9385343198,0.483775768553,0.658792368325,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20140223/HIP_46283.fits,-0.561239740816,0.00362358867472,0.0423486371499,0.00621349270108,HIP 46283,,,,,1.0,0.0,1.0,9.5,,True
HIP 46283,2014-03-16,2456732.55855,16000,4.5,0.0,175,ml,52.3186333487,0.553278299144,0.627026241149,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20140315/HIP_46283.fits,-0.531008710251,0.00435866626385,0.0398136762577,0.00494620397553,HIP 46283,,,,,1.0,0.0,1.0,3.29999995232,,True
HIP 46283,2014-03-16,2456732.55855,16000,4.5,0.0,175,ml,52.3186333487,0.553278299144,0.627026241149,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20140315/HIP_46283.fits,-0.531008710251,0.00435866626385,0.0398136762577,0.00494620397553,HIP 46283,,,,,1.0,0.0,1.0,9.5,,True
HIP 47175,2013-05-12,2456424.56327,8000,4.0,0.0,125,ml,17.296912679,0.170764269151,0.907704233174,CHIRON,4.00147533656,18.3443695173,0.0251865488956,7890.76233095,131.732506916,/home/kgullikson/School/Research/CHIRON_data/20130511/HIP_47175.fits,-0.554274110797,0.00406746567943,-0.00241599172176,0.00482221271016,HIP 47175,17.8,0.5,2.0,3.2,1.0,0.0,0.0,20.6000003815,,True
HIP 51362,2013-11-29,2456625.81083,10000,3.5,0.0,150,ml,11.5177889139,0.199093768883,0.872753477259,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20131128/HIP_51362.fits,-0.701062366588,0.0294904631282,-0.11184273102,0.0436271906723,HIP 51362,19.0,4.2,1.0,,0.0,0.0,1.0,,,True
HIP 51362,2014-01-16,2456673.75582,10000,3.5,0.0,150,ml,10.9847674729,0.159305094538,0.914146399392,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20140115/HIP_51362.fits,-0.578699056713,0.00846589556101,-0.0351167311105,0.00642678995319,HIP 51362,19.0,4.2,1.0,,0.0,0.0,1.0,,,True
HIP 51362,2015-01-21,2457043.79266,10000,3.5,0.0,150,ml,10.8500852199,0.17761881315,0.89989951705,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20150120/HIP_51362.fits,-0.192234364564,0.00227230610345,0.0196064860077,0.00884752101192,HIP 51362,19.0,4.2,1.0,,0.0,0.0,1.0,,,True
HIP 52678,2014-02-02,2456690.69952,16000,4.5,0.0,275,ml,11.2303500071,0.72100685154,0.748827829004,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20140201/HIP_52678.fits,-0.57177852274,0.00804687900732,0.0123720787836,0.013153833808,HIP 52678,32.4,2.8,1.0,,0.0,0.0,1.0,,,True
HIP 52678,2014-04-01,2456748.56321,16000,4.5,0.0,275,ml,15.7952631371,0.768859067652,0.732827846655,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20140331/HIP_52678.fits,-0.548574348487,0.00340627583689,0.0104224753017,0.00769712531221,HIP 52678,32.4,2.8,1.0,,0.0,0.0,1.0,,,True
HIP 52736,2014-02-25,2456713.70496,20000,4.5,0.0,175,ml,18.8509848706,0.294776668386,0.783761488006,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20140224/HIP_52736.fits,-0.548894861126,0.00576631354647,0.0605855134162,0.0156836792303,HIP 52736,16.0,4.2,1.0,,0.0,0.0,1.0,,,True
HIP 52736,2014-04-01,2456748.52337,20000,4.5,0.0,175,ml,19.8902812132,0.305587457695,0.785303522725,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20140331/HIP_52736.fits,-0.543032037096,0.00463696504535,-0.000949246395992,0.00851635815297,HIP 52736,16.0,4.2,1.0,,0.0,0.0,1.0,,,True
HIP 5348,2013-02-02,2456325.55407,15000,4.5,0.0,80,ml,144.576678477,0.255101815984,0.704878302685,CHIRON,4.00202291789,122.834923684,0.196603862607,14562.9109894,210.518066689,/home/kgullikson/School/Research/CHIRON_data/20130201/HIP_5348.fits,-0.199287521182,0.00477338966345,0.0469604859675,0.00356370257976,HIP 5348,15.3,2.7,1.0,,1.0,,0.0,0.600000023842,131.5,True
HIP 5348,2013-02-02,2456325.55407,15000,4.5,0.0,80,ml,144.576678477,0.255101815984,0.704878302685,CHIRON,4.00202291789,122.834923684,0.196603862607,14562.9109894,210.518066689,/home/kgullikson/School/Research/CHIRON_data/20130201/HIP_5348.fits,-0.199287521182,0.00477338966345,0.0469604859675,0.00356370257976,HIP 5348,15.3,2.7,1.0,,1.0,,0.0,6.80000019073,131.5,True
HIP 55434,2013-02-09,2456332.77931,10000,3.5,0.0,80,ml,-5.42352661118,0.141615223108,0.872189912307,CHIRON,3.92564999242,-4.84045875383,0.0363524109834,10419.9818682,69.0147580708,/home/kgullikson/School/Research/CHIRON_data/20130208/HIP_55434.fits,-0.236665921985,0.00680349066154,-0.0101722701873,0.00486593975935,,,,,,,,,,,False
HIP 56633,2013-02-12,2456335.75619,10000,3.5,0.0,200,ml,0.711139701352,0.235950543555,0.902604292147,CHIRON,3.71293852377,-2.85717761576,0.176179934431,10423.5206364,213.287941085,/home/kgullikson/School/Research/CHIRON_data/20130211/HIP_56633.fits,-0.221571734678,0.00310343782348,0.0248734152114,0.00346645635577,HIP 56633,1.0,4.2,1.0,,1.0,0.0,0.0,177.399993896,,True
HIP 57328,2013-02-15,2456338.68952,8000,4.0,0.0,150,ml,-3.02439906534,0.159818469571,0.947060578325,CHIRON,3.77042620734,-2.75597821516,0.0489767946136,7932.68731973,169.125248677,/home/kgullikson/School/Research/CHIRON_data/20130214/HIP_57328.fits,-0.192034229538,0.00422862680452,0.0459903481772,0.0109507378691,HIP 57328,-0.5,2.8,1.0,,1.0,0.0,0.0,12.5,,True
HIP 57328,2013-02-15,2456338.68952,8000,4.0,0.0,150,ml,-3.02439906534,0.159818469571,0.947060578325,CHIRON,3.77042620734,-2.75597821516,0.0489767946136,7932.68731973,169.125248677,/home/kgullikson/School/Research/CHIRON_data/20130214/HIP_57328.fits,-0.192034229538,0.00422862680452,0.0459903481772,0.0109507378691,HIP 57328,-0.5,2.8,1.0,,1.0,0.0,0.0,50.0,,True
HIP 57328,2013-03-19,2456370.62444,8000,4.0,0.0,150,ml,-1.93480645867,0.16535991516,0.946280592198,CHIRON,3.85278329308,-2.49680182667,0.0501713117141,7924.2150798,172.565530895,/home/kgullikson/School/Research/CHIRON_data/20130318/HIP_57328.fits,-0.229825038797,0.00225978361305,0.0338562655741,0.00485853860096,HIP 57328,-0.5,2.8,1.0,,1.0,0.0,0.0,12.5,,True
HIP 57328,2013-03-19,2456370.62444,8000,4.0,0.0,150,ml,-1.93480645867,0.16535991516,0.946280592198,CHIRON,3.85278329308,-2.49680182667,0.0501713117141,7924.2150798,172.565530895,/home/kgullikson/School/Research/CHIRON_data/20130318/HIP_57328.fits,-0.229825038797,0.00225978361305,0.0338562655741,0.00485853860096,HIP 57328,-0.5,2.8,1.0,,1.0,0.0,0.0,50.0,,True
HIP 58590,2013-02-15,2456338.72736,8000,3.5,0.0,80,ml,-28.2780908679,0.101341496505,0.934606092498,CHIRON,3.08356160779,-28.165870038,0.0148718767097,8079.55096836,78.0858798745,/home/kgullikson/School/Research/CHIRON_data/20130214/HIP_58590.fits,-0.199064339047,0.0101119255672,0.0569250284112,0.00673642094951,HIP 58590,,,,,0.0,,0.0,,26.2000007629,False
HIP 59184,2013-12-17,2456643.78514,10000,3.5,0.0,80,ml,-2.22440030531,0.124024058088,0.880936928027,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20131216/HIP_59184.fits,-0.63148525725,0.0179474320303,-0.106018807494,0.0269001579078,,,,,,,,,,,False
HIP 59394,2014-02-02,2456690.78592,9000,4.0,0.0,125,ml,16.1530742895,0.10277833522,0.953159988436,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20140201/HIP_59394.fits,-0.562197702742,0.0168043567023,2.8257563663e-05,0.0160652374815,HIP 59394,11.0,4.2,1.0,,0.0,0.0,0.0,,,False
HIP 59394,2014-04-07,2456754.58024,9000,4.0,0.0,125,ml,15.9685746749,0.0961785257575,0.958406227613,CHIRON,,,,,,/home/kgullikson/School/Research/CHIRON_data/20140406/HIP_59394.fits,-0.589804146088,0.00405791198818,0.030449199447,0.0172348558883,HIP 59394,11.0,4.2,1.0,,0.0,0.0,0.0,,,False
